ClientId;DataÚltimaTransição;Dias Inativos;Churn_Sim_Nao;Score_Credito;Estado;G_nero;Idade;Tempo_Cliente_Meses;Limite_Credito_Mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade; Sum_Acumulado 
351721;19/10/2019;11;0;550;São Paulo;Masculino;31;5;1422;2;1;1; $509,26 
351722;03/10/2019;27;0;754;Minas Gerais;Feminino;39;3;1607,6;1;1;1; $100,65 
351723;20/10/2019;10;0;759;São Paulo;Masculino;26;4;0;2;1;0; $564,14 
351724;20/10/2019;10;0;794;Rio de Janeiro;Masculino;33;8;0;2;0;0; $380,58 
351725;23/10/2019;7;0;549;São Paulo;Masculino;29;3;0;2;1;0; $608,71 
351726;17/10/2019;13;0;671;São Paulo;Masculino;31;0;1162,3;1;1;0; $717,07 
351727;10/09/2019;50;1;756;Minas Gerais;Feminino;26;5;1551,4;1;0;1; $562,64 
351728;30/10/2019;0;0;632;São Paulo;Feminino;21;1;0;2;1;0; $350,04 
351729;24/10/2019;6;0;579;São Paulo;Masculino;38;8;0;2;0;0; $382,35 
351730;26/10/2019;4;0;748;São Paulo;Masculino;34;5;840,1;1;1;1; $570,84 
351731;25/10/2019;5;0;488;Minas Gerais;Feminino;28;7;1392,5;2;1;0; $445,00 
351732;11/10/2019;19;0;710;Minas Gerais;Masculino;58;7;1701,1;2;0;1; $43,73 
351733;29/09/2019;31;1;619;Rio de Janeiro;Feminino;41;8;0;3;1;1; $332,78 
351734;25/10/2019;5;0;773;São Paulo;Masculino;64;2;1455,8;1;0;1; $775,72 
351735;12/10/2019;18;0;657;Rio de Janeiro;Masculino;75;7;1262,7;1;0;1; $381,97 
351736;25/10/2019;5;0;579;São Paulo;Feminino;26;10;1624,8;1;1;1; $76,91 
351737;09/10/2019;21;0;542;São Paulo;Masculino;29;9;0;1;1;0; $34,76 
351738;06/10/2019;24;0;709;São Paulo;Feminino;32;2;878,1;1;1;0; $577,41 
351739;30/10/2019;0;0;617;Rio de Janeiro;Masculino;61;3;1138,6;1;1;1; $158,87 
351740;10/07/2019;112;1;568;Minas Gerais;Masculino;43;5;876,1;4;1;1; $446,48 
351741;16/10/2019;14;0;769;São Paulo;Feminino;73;1;0;1;1;1; $124,13 
351742;10/10/2019;20;0;608;Minas Gerais;Masculino;26;1;1066,5;1;0;1; $29,43 
351743;17/10/2019;13;0;503;Rio de Janeiro;Masculino;31;4;0;2;1;1; $90,19 
351744;20/10/2019;10;0;608;Minas Gerais;Feminino;38;8;1036,5;2;1;1; $571,17 
351745;22/07/2019;100;1;731;Minas Gerais;Masculino;37;3;1168,8;1;0;0; $719,66 
351746;13/10/2019;17;0;850;Minas Gerais;Feminino;40;4;979,9;2;0;0; $444,55 
351747;14/10/2019;16;0;591;Minas Gerais;Feminino;34;4;1506,4;1;1;1; $301,15 
351748;10/10/2019;20;0;579;Rio de Janeiro;Masculino;37;4;0;2;1;1; $134,36 
351749;28/10/2019;2;0;570;São Paulo;Masculino;39;10;1296,7;2;1;0; $335,63 
351750;27/10/2019;3;0;709;São Paulo;Feminino;37;9;0;2;1;0; $69,72 
351751;24/10/2019;6;0;611;São Paulo;Masculino;53;3;835,7;1;0;0; $5,15 
351752;16/08/2019;75;1;775;Rio de Janeiro;Masculino;48;4;1781,4;2;0;0; $209,04 
351753;04/10/2019;26;0;699;Minas Gerais;Masculino;36;6;1471,4;1;1;1; $140,37 
351754;31/07/2019;91;1;618;São Paulo;Masculino;37;5;0;1;0;1; $744,61 
351755;28/10/2019;2;0;704;São Paulo;Masculino;36;3;1143,7;1;0;1; $278,38 
351756;07/08/2019;84;1;835;Minas Gerais;Feminino;47;5;1082,9;2;1;1; $191,08 
351757;15/10/2019;15;0;714;Minas Gerais;Masculino;39;3;1498,9;2;1;0; $266,03 
351758;12/10/2019;18;0;581;Rio de Janeiro;Feminino;43;4;1701,7;1;0;1; $417,65 
351759;07/10/2019;23;0;592;São Paulo;Masculino;27;3;0;2;1;1; $81,86 
351760;29/10/2019;1;0;551;São Paulo;Masculino;43;7;0;2;1;0; $743,31 
351761;18/10/2019;12;0;689;Minas Gerais;Feminino;28;2;648,1;2;0;0; $327,46 
351762;21/10/2019;9;0;604;São Paulo;Feminino;56;0;627,3;1;0;1; $520,64 
351763;07/10/2019;23;0;514;São Paulo;Feminino;41;7;0;2;1;1; $15,65 
351764;01/10/2019;29;0;698;São Paulo;Masculino;29;5;951,7;1;1;1; $636,35 
351765;05/08/2019;86;1;581;Minas Gerais;Feminino;54;2;1525,1;1;1;0; $781,66 
351766;23/10/2019;7;0;573;Minas Gerais;Masculino;31;0;1346,4;1;1;1; $293,26 
351767;19/10/2019;11;0;449;Rio de Janeiro;Feminino;33;8;0;2;0;0; $653,30 
351768;09/10/2019;21;0;850;Minas Gerais;Feminino;31;3;512,9;1;0;0; $148,06 
351769;23/10/2019;7;0;612;São Paulo;Masculino;41;5;0;3;0;0; $630,23 
351770;15/10/2019;15;0;690;Rio de Janeiro;Masculino;49;8;1166,2;1;0;1; $212,55 
351771;09/10/2019;21;0;599;Rio de Janeiro;Feminino;49;2;0;2;1;0; $463,29 
351772;27/10/2019;3;0;498;São Paulo;Masculino;33;1;1981,1;1;1;0; $290,27 
351773;04/09/2019;56;1;497;São Paulo;Feminino;29;4;856,5;1;0;0; $263,47 
351774;27/10/2019;3;0;802;Rio de Janeiro;Masculino;51;7;0;1;0;1; $170,23 
351775;02/10/2019;28;0;644;São Paulo;Masculino;33;9;1412,3;1;1;0; $398,64 
351776;15/10/2019;15;0;714;São Paulo;Masculino;34;10;0;2;1;1; $334,31 
351777;27/07/2019;95;1;690;São Paulo;Feminino;40;9;776,4;1;0;0; $787,71 
351778;29/10/2019;1;0;522;Rio de Janeiro;Masculino;30;3;0;2;1;0; $606,21 
351779;18/10/2019;12;0;502;Minas Gerais;Feminino;40;7;1173;1;0;0; $817,83 
351780;25/10/2019;5;0;730;Rio de Janeiro;Feminino;62;2;0;2;1;1; $678,70 
351781;27/10/2019;3;0;590;Minas Gerais;Masculino;36;6;923,4;2;1;1; $727,78 
351782;10/10/2019;20;0;458;Minas Gerais;Masculino;35;9;1467,8;2;1;1; $14,48 
351783;30/10/2019;0;0;553;Rio de Janeiro;Masculino;41;6;1449,7;1;1;1; $80,60 
351784;04/10/2019;26;0;479;São Paulo;Masculino;47;1;0;1;1;0; $396,96 
351785;29/10/2019;1;0;693;São Paulo;Masculino;31;2;0;2;1;1; $449,00 
351786;06/10/2019;24;0;707;Rio de Janeiro;Masculino;43;10;0;2;1;0; $493,20 
351787;13/10/2019;17;0;636;Rio de Janeiro;Masculino;37;1;1151,4;1;1;0; $218,68 
351788;24/10/2019;6;0;807;São Paulo;Masculino;33;10;1019,5;2;1;0; $742,31 
351789;09/07/2019;113;1;513;São Paulo;Feminino;45;0;1646,5;3;1;0; $207,98 
351790;25/10/2019;5;0;582;São Paulo;Masculino;31;2;0;2;1;1; $140,61 
351791;25/10/2019;5;0;694;São Paulo;Masculino;32;0;919,6;1;1;1; $249,84 
351792;07/10/2019;23;0;777;São Paulo;Masculino;39;8;0;2;1;1; $77,56 
351793;16/10/2019;14;0;598;Minas Gerais;Masculino;32;9;1239,4;2;1;0; $828,73 
351794;22/07/2019;100;1;762;Minas Gerais;Masculino;46;6;1235,7;3;0;1; $237,56 
351795;02/10/2019;28;0;588;São Paulo;Feminino;34;3;1207,8;1;1;1; $548,87 
351796;20/10/2019;10;0;663;Minas Gerais;Masculino;42;5;902,5;1;1;1; $329,87 
351797;20/10/2019;10;0;777;São Paulo;Masculino;36;7;0;1;1;0; $443,63 
351798;23/10/2019;7;0;592;São Paulo;Masculino;71;4;0;2;0;1; $70,89 
351799;20/08/2019;71;1;631;Minas Gerais;Masculino;48;1;1064;1;1;1; $627,76 
351800;10/07/2019;112;1;725;Minas Gerais;Feminino;47;1;1048,9;1;0;0; $360,93 
351801;20/10/2019;10;0;850;São Paulo;Masculino;34;2;720,8;1;1;1; $482,37 
351802;01/10/2019;29;0;540;São Paulo;Masculino;37;6;0;2;1;0; $591,66 
351803;07/10/2019;23;0;674;Rio de Janeiro;Masculino;36;2;0;2;1;1; $761,61 
351804;27/10/2019;3;0;553;São Paulo;Masculino;38;3;998,4;1;0;0; $782,98 
351805;29/10/2019;1;0;630;São Paulo;Feminino;28;1;0;2;1;1; $555,28 
351806;11/10/2019;19;0;466;São Paulo;Masculino;26;3;1568,2;1;1;1; $572,82 
351807;09/10/2019;21;0;613;São Paulo;Masculino;47;6;1460,3;1;1;1; $321,44 
351808;07/10/2019;23;0;558;São Paulo;Masculino;27;1;1522,8;1;1;0; $763,63 
351809;05/10/2019;25;0;775;Minas Gerais;Feminino;33;1;1189;2;1;1; $109,84 
351810;23/10/2019;7;0;698;Minas Gerais;Masculino;52;8;967,8;1;1;1; $639,06 
351811;07/10/2019;23;0;608;Minas Gerais;Masculino;33;1;1027,7;2;1;0; $294,61 
351812;07/10/2019;23;0;670;Rio de Janeiro;Feminino;20;4;0;2;1;0; $499,00 
351813;13/10/2019;17;0;591;Rio de Janeiro;Masculino;39;8;0;2;0;0; $176,63 
351814;18/08/2019;73;1;633;São Paulo;Masculino;40;4;1505,8;1;0;1; $144,46 
351815;25/10/2019;5;0;678;São Paulo;Feminino;46;1;0;2;0;0; $342,11 
351816;12/10/2019;18;0;590;São Paulo;Masculino;47;3;0;2;1;0; $715,73 
351817;26/10/2019;4;0;705;São Paulo;Feminino;48;0;0;2;0;0; $624,05 
351818;14/10/2019;16;0;608;São Paulo;Masculino;42;10;1635,5;1;1;0; $161,95 
351819;30/10/2019;0;0;682;São Paulo;Feminino;37;8;1485,8;1;1;0; $146,58 
351820;04/10/2019;26;0;596;Minas Gerais;Masculino;32;3;967,1;2;0;0; $174,12 
351821;12/08/2019;79;1;395;Minas Gerais;Feminino;34;5;1060,1;1;1;1; $72,40 
351822;06/10/2019;24;0;578;Minas Gerais;Masculino;37;1;1356,5;1;1;0; $830,95 
351823;22/08/2019;69;1;547;Minas Gerais;Masculino;55;4;1113,6;3;1;0; $70,51 
351824;10/09/2019;50;1;609;São Paulo;Masculino;37;1;393,4;1;1;1; $742,88 
351825;16/10/2019;14;0;774;Minas Gerais;Masculino;36;9;1308,1;1;1;0; $634,54 
351826;05/10/2019;25;0;712;São Paulo;Feminino;27;2;1330,1;1;1;0; $528,37 
351827;20/10/2019;10;0;585;Minas Gerais;Feminino;28;9;1353,4;2;1;1; $168,27 
351828;16/10/2019;14;0;666;São Paulo;Feminino;32;10;1125,4;2;1;1; $143,13 
351829;10/10/2019;20;0;708;Rio de Janeiro;Feminino;35;8;1225,7;1;0;0; $829,19 
351830;08/07/2019;114;1;513;São Paulo;Masculino;44;1;635,6;2;0;1; $219,29 
351831;08/10/2019;22;0;445;São Paulo;Masculino;37;3;0;2;1;1; $750,05 
351832;08/10/2019;22;0;690;Minas Gerais;Masculino;44;9;1003,7;2;0;0; $147,26 
351833;16/10/2019;14;0;850;São Paulo;Masculino;37;6;0;2;1;0; $455,38 
351834;03/10/2019;27;0;537;Rio de Janeiro;Feminino;33;7;1360,8;1;1;0; $261,44 
351835;24/08/2019;67;1;705;Minas Gerais;Masculino;48;9;1141,7;1;0;0; $721,97 
351836;17/10/2019;13;0;670;São Paulo;Feminino;45;5;478,8;1;1;1; $226,42 
351837;02/10/2019;28;0;652;Rio de Janeiro;Feminino;36;1;0;2;1;1; $80,43 
351838;29/10/2019;1;0;696;Rio de Janeiro;Masculino;24;9;0;1;0;0; $45,35 
351839;18/08/2019;73;1;747;São Paulo;Masculino;49;6;2029;1;1;1; $72,08 
351840;10/08/2019;81;1;511;São Paulo;Feminino;46;1;0;1;1;1; $482,41 
351841;27/08/2019;64;1;743;Rio de Janeiro;Masculino;43;2;1618,1;2;0;1; $388,45 
351842;24/07/2019;98;1;532;Minas Gerais;Masculino;52;3;1107,9;1;1;0; $619,60 
351843;22/10/2019;8;0;642;Rio de Janeiro;Feminino;33;9;0;2;1;1; $626,98 
351844;18/08/2019;73;1;554;Minas Gerais;Feminino;54;6;1087,6;1;1;0; $170,48 
351845;18/10/2019;12;0;604;Rio de Janeiro;Feminino;34;3;0;2;1;0; $160,78 
351846;18/10/2019;12;0;602;São Paulo;Feminino;72;3;0;2;1;1; $713,59 
351847;22/07/2019;100;1;757;Rio de Janeiro;Feminino;55;9;1172,9;4;1;0; $392,45 
351848;28/10/2019;2;0;491;Minas Gerais;Masculino;26;4;1022,5;1;1;1; $607,92 
351849;10/10/2019;20;0;850;São Paulo;Masculino;31;4;0;2;0;0; $634,58 
351850;08/10/2019;22;0;521;São Paulo;Masculino;22;5;0;2;1;1; $415,95 
351851;10/10/2019;20;0;726;São Paulo;Masculino;37;2;1320,6;2;1;0; $144,77 
351852;16/09/2019;44;1;596;São Paulo;Masculino;33;8;0;1;1;0; $504,96 
351853;02/10/2019;28;0;850;Minas Gerais;Feminino;35;7;1142,9;1;0;1; $540,25 
351854;26/10/2019;4;0;637;São Paulo;Feminino;41;9;0;2;1;0; $606,16 
351855;26/10/2019;4;0;690;Rio de Janeiro;Masculino;32;2;760,9;1;0;1; $632,59 
351856;28/10/2019;2;0;689;São Paulo;Masculino;40;8;1602,7;1;1;0; $206,90 
351857;02/09/2019;58;1;633;Rio de Janeiro;Masculino;63;4;1145,5;1;1;0; $307,73 
351858;17/10/2019;13;0;555;São Paulo;Feminino;27;8;1020;1;1;1; $486,49 
351859;03/10/2019;27;0;563;Rio de Janeiro;Masculino;24;7;0;2;0;0; $68,00 
351860;14/10/2019;16;0;494;São Paulo;Feminino;33;1;1378,5;1;0;1; $376,14 
351861;28/10/2019;2;0;534;São Paulo;Masculino;27;9;0;2;1;0; $672,27 
351862;26/10/2019;4;0;696;Minas Gerais;Masculino;42;7;1623,2;1;1;0; $504,42 
351863;29/08/2019;62;1;535;Rio de Janeiro;Feminino;50;1;1402,9;3;0;0; $289,71 
351864;03/10/2019;27;0;600;São Paulo;Masculino;34;0;0;2;0;1; $15,65 
351865;17/10/2019;13;0;807;São Paulo;Feminino;34;1;0;1;0;0; $476,87 
351866;14/07/2019;108;1;714;São Paulo;Feminino;52;2;0;1;0;1; $600,19 
351867;19/10/2019;11;0;590;São Paulo;Masculino;24;7;1264,3;1;1;0; $244,92 
351868;17/10/2019;13;0;614;São Paulo;Feminino;41;3;1234,8;1;1;1; $746,78 
351869;23/10/2019;7;0;766;Minas Gerais;Feminino;45;6;976,5;1;1;0; $530,55 
351870;12/10/2019;18;0;557;Rio de Janeiro;Masculino;42;4;0;2;0;1; $361,01 
351871;30/09/2019;30;0;788;Minas Gerais;Feminino;49;4;1374,6;1;1;0; $767,41 
351872;25/10/2019;5;0;648;São Paulo;Feminino;38;2;0;2;0;1; $39,80 
351873;25/10/2019;5;0;726;Minas Gerais;Feminino;33;7;990,5;2;1;1; $233,55 
351874;29/10/2019;1;0;773;São Paulo;Masculino;33;9;0;2;1;1; $4,66 
351875;12/10/2019;18;0;583;Minas Gerais;Masculino;27;4;1059,1;2;1;1; $815,55 
351876;30/09/2019;30;0;565;Minas Gerais;Masculino;52;5;977,2;2;1;0; $729,46 
351877;17/10/2019;13;0;705;São Paulo;Masculino;25;9;0;2;0;1; $468,05 
351878;29/10/2019;1;0;685;Rio de Janeiro;Masculino;43;4;973,9;2;1;0; $183,15 
351879;29/10/2019;1;0;741;São Paulo;Masculino;29;8;0;2;1;1; $483,31 
351880;20/10/2019;10;0;658;Minas Gerais;Feminino;28;9;1528,1;1;1;0; $694,51 
351881;15/10/2019;15;0;575;São Paulo;Masculino;27;3;1393;1;1;0; $416,02 
351882;26/08/2019;65;1;844;São Paulo;Feminino;41;10;763,2;1;1;1; $588,23 
351883;15/07/2019;107;1;559;Rio de Janeiro;Masculino;67;9;1259,2;1;1;0; $732,96 
351884;17/10/2019;13;0;725;São Paulo;Masculino;37;6;1243,5;2;0;1; $737,43 
351885;12/10/2019;18;0;450;São Paulo;Masculino;29;7;1172;1;1;1; $181,17 
351886;16/08/2019;75;1;738;Minas Gerais;Feminino;57;9;1483,8;1;0;0; $646,03 
351887;14/10/2019;16;0;642;Minas Gerais;Feminino;19;3;1139,1;1;1;1; $733,91 
351888;28/10/2019;2;0;618;Rio de Janeiro;Masculino;32;5;1334,8;1;0;1; $645,18 
351889;09/10/2019;21;0;590;São Paulo;Masculino;47;0;1178,8;1;1;1; $34,23 
351890;16/10/2019;14;0;735;São Paulo;Masculino;50;2;0;2;0;1; $612,82 
351891;15/10/2019;15;0;550;São Paulo;Masculino;34;8;1223,6;1;0;0; $485,40 
351892;21/07/2019;101;1;729;Rio de Janeiro;Feminino;28;0;0;2;1;1; $129,85 
351893;24/09/2019;36;1;743;Minas Gerais;Masculino;59;5;1085,9;1;1;1; $800,53 
351894;20/10/2019;10;0;555;São Paulo;Masculino;31;8;1458,8;1;1;0; $572,88 
351895;22/10/2019;8;0;667;Rio de Janeiro;Feminino;36;3;1215,4;2;1;1; $778,51 
351896;14/10/2019;16;0;790;Rio de Janeiro;Feminino;41;7;1095,1;1;0;0; $361,57 
351897;25/10/2019;5;0;727;Minas Gerais;Masculino;34;2;1464,1;1;1;1; $300,31 
351898;18/10/2019;12;0;744;São Paulo;Feminino;39;6;0;1;0;0; $44,43 
351899;11/10/2019;19;0;629;Minas Gerais;Masculino;35;8;1123,3;1;1;1; $379,17 
351900;15/10/2019;15;0;619;São Paulo;Feminino;35;4;904,1;1;1;1; $85,65 
351901;19/10/2019;11;0;634;São Paulo;Masculino;34;8;1053;1;1;1; $513,19 
351902;13/10/2019;17;0;608;Rio de Janeiro;Feminino;35;6;0;2;1;1; $597,76 
351903;10/10/2019;20;0;507;São Paulo;Feminino;35;1;0;2;0;0; $383,88 
351904;22/10/2019;8;0;536;Minas Gerais;Feminino;35;4;1215,2;1;0;0; $321,58 
351905;22/10/2019;8;0;730;Rio de Janeiro;Feminino;43;1;1039,6;1;1;1; $806,88 
351906;16/10/2019;14;0;583;Minas Gerais;Masculino;39;8;1029,5;1;0;0; $220,26 
351907;19/10/2019;11;0;644;São Paulo;Feminino;24;8;927,6;1;1;0; $149,57 
351908;07/10/2019;23;0;790;Rio de Janeiro;Masculino;37;8;0;2;1;1; $622,58 
351909;24/10/2019;6;0;807;Minas Gerais;Feminino;40;1;1345,9;1;1;1; $192,72 
351910;06/10/2019;24;0;581;São Paulo;Feminino;37;10;1042,6;1;1;0; $360,87 
351911;04/09/2019;56;1;627;Rio de Janeiro;Feminino;55;6;0;1;0;0; $383,10 
351912;02/10/2019;28;0;850;São Paulo;Masculino;41;3;0;2;1;0; $537,05 
351913;25/10/2019;5;0;754;São Paulo;Feminino;35;4;0;2;1;0; $186,79 
351914;15/09/2019;45;1;551;Minas Gerais;Masculino;50;1;1214;1;0;1; $352,12 
351915;30/10/2019;0;0;637;Minas Gerais;Masculino;35;8;1471,3;2;1;1; $353,17 
351916;23/10/2019;7;0;699;Rio de Janeiro;Masculino;31;8;1259,3;2;1;0; $615,26 
351917;10/10/2019;20;0;542;São Paulo;Feminino;25;7;0;2;0;1; $343,30 
351918;06/10/2019;24;0;640;Minas Gerais;Masculino;48;1;1116;1;0;1; $566,65 
351919;20/10/2019;10;0;553;São Paulo;Feminino;27;3;0;2;0;0; $665,83 
351920;12/10/2019;18;0;741;São Paulo;Masculino;38;9;0;2;1;0; $59,91 
351921;07/10/2019;23;0;598;São Paulo;Masculino;35;8;1142,1;1;1;1; $309,68 
351922;13/08/2019;78;1;660;Rio de Janeiro;Feminino;42;5;0;3;1;1; $787,57 
351923;23/10/2019;7;0;618;Rio de Janeiro;Masculino;41;4;1152,5;1;0;0; $568,48 
351924;19/10/2019;11;0;647;São Paulo;Masculino;43;9;0;2;1;1; $327,03 
351925;24/10/2019;6;0;491;São Paulo;Feminino;68;3;1075,7;1;0;1; $473,73 
351926;28/10/2019;2;0;652;São Paulo;Feminino;32;2;0;2;1;0; $227,62 
351927;04/08/2019;87;1;650;Minas Gerais;Feminino;45;9;1523,7;3;1;0; $628,48 
351928;13/10/2019;17;0;413;Minas Gerais;Masculino;39;1;1309,7;2;1;1; $662,05 
351929;26/10/2019;4;0;416;Minas Gerais;Feminino;25;0;977,4;2;1;1; $668,85 
351930;22/10/2019;8;0;629;Rio de Janeiro;Masculino;34;8;0;2;1;1; $752,48 
351931;02/10/2019;28;0;678;Rio de Janeiro;Feminino;40;4;1137,9;1;1;0; $69,24 
351932;22/10/2019;8;0;527;Rio de Janeiro;Masculino;28;6;1284;2;1;0; $333,00 
351933;05/09/2019;55;1;743;Rio de Janeiro;Feminino;48;5;1182,1;2;0;0; $777,04 
351934;16/10/2019;14;0;683;Minas Gerais;Masculino;73;9;1247,3;1;1;1; $216,66 
351935;15/10/2019;15;0;536;São Paulo;Feminino;41;9;0;1;1;0; $505,41 
351936;23/08/2019;68;1;663;Rio de Janeiro;Masculino;52;0;1363;1;1;0; $602,47 
351937;25/10/2019;5;0;646;São Paulo;Feminino;38;2;0;2;0;0; $744,80 
351938;20/10/2019;10;0;707;São Paulo;Masculino;35;2;0;3;1;1; $392,28 
351939;30/10/2019;0;0;602;São Paulo;Masculino;34;5;0;2;1;1; $322,56 
351940;06/10/2019;24;0;635;São Paulo;Feminino;47;2;1257,2;2;1;0; $263,49 
351941;06/10/2019;24;0;597;São Paulo;Masculino;67;2;0;2;0;1; $452,69 
351942;09/10/2019;21;0;503;São Paulo;Masculino;38;1;0;2;1;1; $396,47 
351943;10/08/2019;81;1;524;Rio de Janeiro;Feminino;64;5;0;1;1;0; $567,00 
351944;02/07/2019;120;1;700;São Paulo;Masculino;46;5;958,7;1;1;0; $409,47 
351945;20/08/2019;71;1;692;São Paulo;Masculino;33;9;0;1;1;0; $472,94 
351946;29/07/2019;93;1;562;São Paulo;Masculino;37;2;0;1;0;1; $218,85 
351947;03/10/2019;27;0;679;São Paulo;Masculino;37;7;742,6;1;1;0; $810,91 
351948;29/08/2019;62;1;603;Minas Gerais;Masculino;35;1;1234,1;1;1;0; $635,59 
351949;02/10/2019;28;0;720;Rio de Janeiro;Masculino;33;3;1237,8;2;1;1; $595,43 
351950;23/10/2019;7;0;797;São Paulo;Masculino;24;5;0;2;1;0; $759,41 
351951;17/10/2019;13;0;594;São Paulo;Masculino;36;6;1538,8;1;0;0; $564,30 
351952;30/10/2019;0;0;529;São Paulo;Feminino;31;7;0;2;1;1; $732,07 
351953;15/10/2019;15;0;606;Minas Gerais;Feminino;32;1;1063;2;0;1; $246,09 
351954;28/07/2019;94;1;621;Rio de Janeiro;Feminino;40;7;0;2;0;1; $547,02 
351955;07/10/2019;23;0;513;São Paulo;Feminino;43;9;0;2;1;0; $635,42 
351956;28/08/2019;63;1;753;Minas Gerais;Masculino;44;3;1380,8;1;1;0; $64,68 
351957;22/10/2019;8;0;605;São Paulo;Feminino;30;9;1354,2;1;0;1; $776,75 
351958;17/10/2019;13;0;574;Rio de Janeiro;Feminino;37;7;0;2;1;0; $134,43 
351959;29/10/2019;1;0;726;São Paulo;Feminino;38;5;1268,8;1;1;0; $533,55 
351960;18/10/2019;12;0;611;Rio de Janeiro;Feminino;28;3;963,8;2;1;0; $755,91 
351961;17/10/2019;13;0;593;Minas Gerais;Feminino;41;4;1197;2;1;1; $457,43 
351962;09/10/2019;21;0;466;Minas Gerais;Masculino;41;2;1521;2;1;0; $757,83 
351963;20/10/2019;10;0;741;Minas Gerais;Feminino;36;0;1276,8;2;1;0; $309,42 
351964;30/10/2019;0;0;684;Minas Gerais;Feminino;44;2;1337,8;2;0;1; $207,77 
351965;10/10/2019;20;0;550;Rio de Janeiro;Feminino;33;9;727,9;1;1;1; $431,70 
351966;14/10/2019;16;0;593;Rio de Janeiro;Masculino;26;9;762,3;1;1;0; $698,19 
351967;19/08/2019;72;1;601;Minas Gerais;Masculino;48;9;1636,3;1;0;1; $174,24 
351968;10/10/2019;20;0;676;Rio de Janeiro;Feminino;30;5;0;2;0;0; $746,11 
351969;22/10/2019;8;0;556;São Paulo;Feminino;46;10;0;2;0;0; $454,93 
351970;29/10/2019;1;0;719;São Paulo;Masculino;36;3;1554,2;1;1;1; $832,67 
351971;10/07/2019;112;1;850;Minas Gerais;Masculino;55;0;987,1;1;1;1; $348,40 
351972;29/07/2019;93;1;649;Rio de Janeiro;Feminino;49;2;0;1;1;0; $353,60 
351973;26/10/2019;4;0;509;Rio de Janeiro;Masculino;41;7;1266,8;1;0;1; $478,23 
351974;26/10/2019;4;0;684;São Paulo;Masculino;33;4;1407;1;1;0; $431,49 
351975;29/09/2019;31;1;806;Minas Gerais;Masculino;30;8;1680,8;1;1;0; $354,28 
351976;01/10/2019;29;0;729;Rio de Janeiro;Masculino;44;4;1077,3;2;1;0; $637,77 
351977;27/10/2019;3;0;683;São Paulo;Feminino;33;9;0;2;1;1; $161,60 
351978;02/10/2019;28;0;689;Rio de Janeiro;Feminino;63;1;0;2;1;1; $777,19 
351979;09/10/2019;21;0;672;Minas Gerais;Feminino;21;1;357,4;1;1;0; $119,96 
351980;21/08/2019;70;1;602;Minas Gerais;Feminino;53;5;982,7;1;0;1; $187,66 
351981;05/10/2019;25;0;739;São Paulo;Feminino;20;4;1338;1;0;1; $626,02 
351982;08/10/2019;22;0;618;São Paulo;Feminino;21;2;1256,8;1;0;0; $240,68 
351983;05/10/2019;25;0;674;São Paulo;Feminino;42;9;0;2;1;0; $17,89 
351984;26/10/2019;4;0;762;São Paulo;Masculino;26;6;1304,3;1;1;0; $722,36 
351985;17/10/2019;13;0;790;Rio de Janeiro;Masculino;37;6;0;2;1;1; $497,85 
351986;19/10/2019;11;0;754;Rio de Janeiro;Feminino;27;8;0;2;0;0; $507,59 
351987;12/10/2019;18;0;729;São Paulo;Masculino;44;6;0;2;1;0; $632,22 
351988;22/10/2019;8;0;606;Minas Gerais;Feminino;47;0;1371,4;2;0;1; $224,10 
351989;28/10/2019;2;0;616;São Paulo;Masculino;23;8;731,1;1;1;1; $261,39 
351990;23/10/2019;7;0;772;São Paulo;Masculino;47;9;1523,5;1;0;1; $73,63 
351991;02/10/2019;28;0;652;Rio de Janeiro;Masculino;41;8;1151,4;1;1;0; $787,11 
351992;30/08/2019;61;1;743;São Paulo;Masculino;43;5;0;2;0;0; $471,16 
351993;24/10/2019;6;0;793;São Paulo;Masculino;39;3;1378,2;1;0;0; $349,99 
351994;14/10/2019;16;0;743;Rio de Janeiro;Masculino;45;7;1573,3;1;1;0; $522,60 
351995;23/10/2019;7;0;746;São Paulo;Masculino;37;2;0;2;1;0; $596,64 
351996;15/09/2019;45;1;627;Minas Gerais;Feminino;39;5;1245,9;1;1;0; $388,05 
351997;21/10/2019;9;0;713;Rio de Janeiro;Masculino;38;6;1169,8;2;0;1; $316,83 
351998;30/10/2019;0;0;678;Rio de Janeiro;Feminino;40;3;1284;1;1;0; $702,74 
351999;28/10/2019;2;0;540;Rio de Janeiro;Masculino;39;1;0;1;0;1; $451,75 
352000;04/10/2019;26;0;615;Minas Gerais;Feminino;33;3;1376,6;2;1;1; $715,24 
352001;23/10/2019;7;0;415;Rio de Janeiro;Masculino;53;5;1672,6;1;1;1; $93,16 
352002;18/10/2019;12;0;628;São Paulo;Feminino;45;8;0;2;1;0; $807,93 
352003;21/10/2019;9;0;700;São Paulo;Masculino;26;4;1190,1;1;1;0; $591,36 
352004;14/10/2019;16;0;623;Minas Gerais;Masculino;33;2;800;1;1;1; $433,67 
352005;30/10/2019;0;0;623;São Paulo;Feminino;37;4;1402,1;1;1;1; $390,97 
352006;15/10/2019;15;0;679;São Paulo;Feminino;44;3;1187,4;2;1;0; $6,54 
352007;14/08/2019;77;1;632;Rio de Janeiro;Masculino;37;1;1382,1;1;1;0; $253,24 
