CodCliente;CodJob;CodQuestao;DescQuestaoPOR;Resposta
23500890;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23500890;3794;57791;Classe Social;5
23500890;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23500982;3794;57625;Qual seu estado civil? ;1
23500982;3794;57627;Você tem filhos?;1
23500982;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23500982;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23500982;3794;57791;Classe Social;3
23500982;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23501133;3794;57625;Qual seu estado civil? ;1
23501133;3794;57627;Você tem filhos?;1
23501133;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23501133;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23501133;3794;57791;Classe Social;6
23501133;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23501205;3794;57625;Qual seu estado civil? ;1
23501205;3794;57627;Você tem filhos?;1
23501205;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23501205;3794;57791;Classe Social;5
23501205;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23501281;3794;57625;Qual seu estado civil? ;1
23501281;3794;57627;Você tem filhos?;1
23501281;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23501281;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23501281;3794;57791;Classe Social;5
23501281;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23501298;3794;57625;Qual seu estado civil? ;97
23501298;3794;57627;Você tem filhos?;1
23501298;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23501298;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23501298;3794;57791;Classe Social;4
23501298;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23501375;3794;57625;Qual seu estado civil? ;1
23501375;3794;57627;Você tem filhos?;1
23501375;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23501375;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23501375;3794;57791;Classe Social;3
23501375;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23501440;3794;57625;Qual seu estado civil? ;1
23501440;3794;57627;Você tem filhos?;1
23501440;3794;57724;Você tem alguma atividade remunerada, mensal?;6
23501440;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23501440;3794;57791;Classe Social;6
23501440;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23501545;3794;57625;Qual seu estado civil? ;2
23501545;3794;57627;Você tem filhos?;1
23501545;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23501545;3794;57791;Classe Social;5
23501545;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23501563;3794;57625;Qual seu estado civil? ;1
23501563;3794;57627;Você tem filhos?;2
23501563;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23501563;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23501563;3794;57791;Classe Social;5
23501563;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23502279;3794;57625;Qual seu estado civil? ;2
23502279;3794;57627;Você tem filhos?;1
23502279;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23502279;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;10
23502279;3794;57791;Classe Social;3
23502279;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;10
23502532;3794;57625;Qual seu estado civil? ;1
23502532;3794;57627;Você tem filhos?;2
23502532;3794;57724;Você tem alguma atividade remunerada, mensal?;7
23502532;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23502532;3794;57791;Classe Social;4
23502532;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23503106;3794;57625;Qual seu estado civil? ;1
23503106;3794;57627;Você tem filhos?;2
23503106;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23503106;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23503106;3794;57791;Classe Social;2
23503106;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23503178;3794;57625;Qual seu estado civil? ;1
23503178;3794;57627;Você tem filhos?;2
23503178;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23503178;3794;57791;Classe Social;6
23503178;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23503389;3794;57625;Qual seu estado civil? ;1
23503389;3794;57627;Você tem filhos?;1
23503389;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23503389;3794;57791;Classe Social;4
23503389;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23503536;3794;57625;Qual seu estado civil? ;1
23503536;3794;57627;Você tem filhos?;1
23503536;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23503536;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23503536;3794;57791;Classe Social;5
23503536;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23503673;3794;57625;Qual seu estado civil? ;2
23503673;3794;57627;Você tem filhos?;1
23503673;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23503673;3794;57791;Classe Social;5
23503673;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23503763;3794;57625;Qual seu estado civil? ;1
23503763;3794;57627;Você tem filhos?;2
23503763;3794;57724;Você tem alguma atividade remunerada, mensal?;11
23503763;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23503763;3794;57791;Classe Social;6
23503763;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23503875;3794;57625;Qual seu estado civil? ;1
23503875;3794;57627;Você tem filhos?;1
23503875;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23503875;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23503875;3794;57791;Classe Social;4
23503875;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23504108;3794;57625;Qual seu estado civil? ;2
23504108;3794;57627;Você tem filhos?;1
23504108;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23504108;3794;57791;Classe Social;5
23504108;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23504330;3794;57625;Qual seu estado civil? ;1
23504330;3794;57627;Você tem filhos?;2
23504330;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23504330;3794;57791;Classe Social;6
23504330;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23504497;3794;57625;Qual seu estado civil? ;1
23504497;3794;57627;Você tem filhos?;2
23504497;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23504497;3794;57791;Classe Social;3
23504497;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23504938;3794;57625;Qual seu estado civil? ;1
23504938;3794;57627;Você tem filhos?;2
23504938;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23504938;3794;57791;Classe Social;6
23504938;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23504943;3794;57625;Qual seu estado civil? ;2
23504943;3794;57627;Você tem filhos?;2
23504943;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23504943;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23504943;3794;57791;Classe Social;5
23504943;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23505057;3794;57625;Qual seu estado civil? ;1
23505057;3794;57627;Você tem filhos?;2
23505057;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23505057;3794;57791;Classe Social;5
23505057;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23505175;3794;57625;Qual seu estado civil? ;1
23505175;3794;57627;Você tem filhos?;1
23505175;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23505175;3794;57791;Classe Social;5
23505175;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23505213;3794;57625;Qual seu estado civil? ;1
23505213;3794;57627;Você tem filhos?;2
23505213;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23505213;3794;57791;Classe Social;5
23505213;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23505241;3794;57625;Qual seu estado civil? ;1
23505241;3794;57627;Você tem filhos?;2
23505241;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23505241;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23505241;3794;57791;Classe Social;5
23505241;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23505331;3794;57625;Qual seu estado civil? ;1
23505331;3794;57627;Você tem filhos?;2
